Latitude;Longitude;type;Country;Region;Location;Name;year_deployment;year_modification;min_depth_m;max_depth_m;bottom_depth_m;reef_edge_m;Min_dist_filt_km;min_dist_km;surrounding_seabed;meadows;typo_filt;reef_typology;structure_wreck;Material;Arrangement_modules;origin_reef;total_area_sqm;total_volume_cubm;n_oasis;dist_between_oasi_m;dimens_oasi_sqm;type_structures;n_structures;dim_structures_m;dist_between_structures_m;modules_shape;n_modules;dist_between_modules_m;dimension_leng_width_heigh_m;weight_or_displacement_tons;experimental_professional;scope;exploitation;possible_exploitation;observations;biocenosis;alien_species;Alien species (form);protected_species;Protected species (form);protect_area_y_n;Protected area;managment_prog_Y_N;Management_program;Concession_area_Y_N;Surveillance_service_Y_N;Surveillance_service;Monitoring_program_Y_N;Monitoring_program;Available data;Available literature (Scientific or Grey)
45.584;12.981;Artificial reef;Italy;Veneto;Bibione;Bibione;2014;;;;;;;;;;Specifically designed modules;Specifically designed modules;;Concrete;;;;;;;;;;;;;;;;;;Diving/Snorkeling, Habitat protection, Recreational fishery;;Diving/Snorkeling, Fishing Tourism;;;;;;;;;;;;;;;;;
45.69194444;13.68444444;Wreck;Italy;Friuli Venezia Giulia;Miramare;Rimurciador;;;17;19;17 - 19;;2.12;2.12;Sand, Mud;;Decommissioned structures;Decommissioned structures;to be defined;;;;;;;;;;;;;;;;07-Mar;;;;;;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-1
45.70194444;13.62333333;Wreck;Italy;Friuli Venezia Giulia;Trieste;Sub Sea;1995;;11;16;Nov-16;;4.9;4.9;Sand, Mud;;Decommissioned structures;Decommissioned structures;floating vessel;;;;;;;;;;;;;;;;13.24 / 5.62 / 2.05;37;;Finfish enhancement;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-2
45.76666667;13.63055556;Wreck;Italy;Friuli Venezia Giulia;Sistiana;Submarine Molch;1945;;8;10;08-Oct;;0.08;0.08;Sand;;Decommissioned structures;Decommissioned structures;Germanic navy submarine;;;;;;;;;;;;;;;;10.8 / 1.82;11;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-3
45.57222222;13.25;Wreck;Italy;Friuli Venezia Giulia;Lignano Sabbiadoro;Consolidated B-24H/ J Liberator;1944-1945;;13;15;13 - 15;;11.9;11.9;Sand;;Decommissioned structures;Decommissioned structures;American air force heavy bomber;;;;;;;;;;;;;;;;20.47 / 33.53 / 5.49;32.296;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-4
45.46555556;12.75194444;Wreck;Italy;Veneto;Jesolo;Wreck of the stones;;;18;22;18 - 22;;5.47;5.47;Sand;;Decommissioned structures;Decommissioned structures;sunk vessel/ship;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-5
45.32722222;13.01305556;Wreck;Italy;Veneto;Jesolo;Nivia;1995;;19;33;19 - 33;;27.36;27.36;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;72.25 / 9.52 / 4.20;794;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-6
45.42194444;12.64666667;Wreck;Italy;Veneto;Jesolo;Vila;1935;;16;23;16 - 23;;6.9;6.9;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;105.20 / 14.60 / 7.31;3365;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-7
45.34555556;12.69555556;Wreck;Italy;Veneto;Cavallino Treporti;5 PN;1915;;18;22;18 - 22;;15.29;15.29;Mud;;Decommissioned structures;Decommissioned structures;Italian navy torpedo vessel;;;;;;;;;;;;;;;;42.50 / 4.64;108;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-8
45.39083333;12.5775;Wreck;Italy;Veneto;Cavallino Treporti;88 S;1915;;18;20;18 - 20;;7.72;7.72;Sand;;Decommissioned structures;Decommissioned structures;Italian navy torpedo vessel;;;;;;;;;;;;;;;;39 / 4.80;80;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-9
45.36472222;12.44277778;Wreck;Italy;Veneto;Venice;Vrmac;1961;;9;16;Sep-16;;6.44;6.44;Mud;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;64.74 / 10.11 / 4.80;996;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-10
45.33638889;12.32111111;Wreck;Italy;Veneto;Alberoni;Unknown;;;13;15;13 - 15;;0.32;0.32;Mud;;Decommissioned structures;Decommissioned structures;barge;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-11
45.28722222;12.57694444;Wreck;Italy;Veneto;Venice;Quintino Sella;1943;;17;23;17 - 23;;19.31;19.31;Mud;;Decommissioned structures;Decommissioned structures;Italian navy destroyer vessel;;;;;;;;;;;;;;;;84.91 / 8.6;970;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-12
45.22527778;12.83305556;Wreck;Italy;Veneto;Porto Levante;Amalfi;1915;;28;30;28 - 30;;31.22;31.22;Sand;;Decommissioned structures;Decommissioned structures;Italian navy armored cruiser;;;;;;;;;;;;;;;;140.5 / 21.06;9832;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-13
45.24;12.35027778;Wreck;Italy;Veneto;Chioggia;Sovrana dei mari;;;12;16;Dec-16;;;;Mud;;Decommissioned structures;Decommissioned structures;fishing vessel;;;;;;;;;;;;;;;;20.20 / 6 / 2.97;90;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-14
45.18583333;12.45888889;Wreck;Italy;Veneto;Chioggia;Evdokia II ;1991;;17;28;17 - 28;;8.85;8.85;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;77.30 / 11.90 / 6.86;1743;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-15
45.08027778;12.69333333;Wreck;Italy;Veneto;Porto Levante;Ferreo;1988;;25;29;25 - 29;;14.48;14.48;Mud;;Decommissioned structures;Decommissioned structures;fishing vessel;;;;;;;;;;;;;;;;21.60 / 5.21 / 2.23;57;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-16
44.68944444;12.79138889;Wreck;Italy;Emilia Romagna;Comacchio;Unknown;;;33;36;33 - 36;;;;Sand;;Decommissioned structures;Decommissioned structures;to be defined;;;;;;;;;;;;;;;;15-May;;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-17
44.6625;12.63861111;Wreck;Italy;Emilia Romagna;Comacchio;BYMS 2053;1945;;26;30;26 - 30;;19.31;19.31;Mud;;Decommissioned structures;Decommissioned structures;British navy minesweeper;;;;;;;;;;;;;;;;34.62 / 7.08;207;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-18
44.53638889;12.47722222;Wreck;Italy;Emilia Romagna;Porto Corsini;Taurus;1944;;19;22;19 - 22;;13.68;13.68;Mud;;Decommissioned structures;Decommissioned structures;tug vessel;;;;;;;;;;;;;;;;30 / 6.13 / 3.64;141;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-19
44.51361111;12.33916667;Wreck;Italy;Emilia Romagna;Marina di Ravenna;Candiano;1966;;8;10;08-Oct;;4.02;4.02;Mud;;Decommissioned structures;Decommissioned structures;floating vessel;;;;;;;;;;;;;;;;73.45 / 10.99 / 5;1350;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-20
44.49472222;12.35888889;Wreck;Italy;Emilia Romagna;Ravenna;Paros;1979;;8;12;08-Dec;;4.83;4.83;Mud;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;64.98 / 11 / 5.80;1164;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-21
44.53638889;12.47722222;Wreck;Italy;Emilia Romagna;Ravenna;Bettolina;;;19;22;19 - 22;;13.68;13.68;Mud;;Decommissioned structures;Decommissioned structures;to be defined;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-22
44.38638889;12.82777778;Wreck;Italy;Emilia Romagna;Ravenna;Il batanone;;;39;41;39 - 41;;;;Sand;;Decommissioned structures;Decommissioned structures;to be defined;;;;;;;;;;;;;;;;20-May;;;;Diving/Snorkeling;Diving/Snorkeling;recreational/technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-23
44.35;12.9;Wreck;Italy;Emilia Romagna;Cervia;Ambra Mattia;;;46;50;46 - 50;;;;Sand;;Decommissioned structures;Decommissioned structures;fishing vessel;;;;;;;;;;;;;;;;15-Apr;;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-24
44.21694444;13.03416667;Wreck;Italy;Emilia Romagna;Rimini;Anni;1989;;38;52;38 - 52;;29.29;29.29;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;57.83 / 8.89 / 13.52;499;;;Diving/Snorkeling;Diving/Snorkeling;recreational/technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-25
44.14444444;12.70611111;Wreck;Italy;Emilia Romagna;Rimini;Benvenuto;1996;;10;16;Oct-16;;20.33;20.33;Sand, Mud;;Decommissioned structures;Decommissioned structures;fishing vessel;;;;;;;;;;;;;;;;18.55 / 5.36 / 2.12;34;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-26
41.90138889;15.38527778;Wreck;Italy;Apulia;Lesina;Eden V;1988;;0;0.5;0 - 0.5;;0;0;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;95 / 14.81 / 7.60;2918;;;Diving/Snorkeling;Diving/Snorkeling;part of the wreck out of the water;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-27
42.1175;15.48166667;Wreck;Italy;Apulia;Isole Tremiti;Lombardo;1864;;4;16;Apr-16;;0.1;0.1;Rocks, Sand;;Decommissioned structures;Decommissioned structures;Italian navy transport vessel;;;;;;;;;;;;;;;;48.35 / 7.40 / 4.23;729;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-28
42.14083333;15.5325;Wreck;Italy;Apulia;Isole Tremiti;Padre Giovanni;;;75;80;75 - 80;;0.68;0.68;Sand;;Decommissioned structures;Decommissioned structures;fishing vessel;;;;;;;;;;;;;;;;;;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-29
41.77611111;16.27777778;Wreck;Italy;Apulia;Torre Preposti;Kenmar;1945;;17;18;17 - 18;;5.47;5.47;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;124.79 / 16.51 / 8.25;6844;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-30
41.49861111;16.32583333;Wreck;Italy;Apulia;Barletta;Triton;1940;;28;37;28 - 37;;16.09;16.09;Mud;;Decommissioned structures;Decommissioned structures;British navy submarine;;;;;;;;;;;;;;;;83.82 / 7.92;1095;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-31
41.45138889;16.76611111;Wreck;Italy;Apulia;Bisceglie;Alessandro Primo;1991;;85;110;85 - 110;;26.36;26.36;Mud;;Decommissioned structures;Decommissioned structures;water tanker vessel;;;;;;;;;;;;;;;;103.90 / 14.23 / 6.24;2506;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-32
41.27777778;16.58972222;Wreck;Italy;Apulia;Bisceglie;Veliero;;;39;45;39 - 45;;5.47;5.47;Mud;;Decommissioned structures;Decommissioned structures;to be defined;;;;;;;;;;;;;;;;50 / 7;;;;Diving/Snorkeling;Diving/Snorkeling;recreational/technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-33
40.99722222;17.25805556;Wreck;Italy;Apulia;Polignano a Mare;Penelope;1942;;37;48;37 - 48;;1.13;1.13;Sand;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;73.40 / 10.97 / 5.20;1160;;;Diving/Snorkeling;Diving/Snorkeling;recreational/technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-34
40.87583333;17.50416667;Wreck;Italy;Apulia;Torre Canne;Gulten Islamoglu;1994;;18;40;18 - 40;;4.51;4.51;Rocks, Mud;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;75.01 / 11.51 / 5.40;459;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-35
40.86472222;17.58055556;Wreck;Italy;Apulia;Torre Canne;Delia;1942;;60;68;60 - 68;;6.28;6.28;Sand, Mud;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;125.95 / 15.85 / 8.47;5406;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-36
40.7275;17.92138889;Wreck;Italy;Apulia;Brindisi;Confienza;1940;;70;81;70 - 81;;4.18;4.18;Sand;;Decommissioned structures;Decommissioned structures;Italian navy torpedo vessel;;;;;;;;;;;;;;;;88.44 / 8.02;862;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-37
40.69166667;17.99944444;Wreck;Italy;Apulia;Brindisi;Tricheco;1942;;70;80;70 - 80;;2.69;2.69;Sand;;Decommissioned structures;Decommissioned structures;Italian navy submarine;;;;;;;;;;;;;;;;69.80 / 7.18;963;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-38
40.65388889;18.04666667;Wreck;Italy;Apulia;Brindisi;Asmara;1943;;18;19;18 - 19;;2.09;2.09;Sand;;Decommissioned structures;Decommissioned structures;Italian navy cargo vessel;;;;;;;;;;;;;;;;138.61 / 17.14;6850;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-39
40.5025;18.14555556;Wreck;Italy;Apulia;Brindisi;Douglas C-47 skytrain (Dakota) MM.61770;1960;;18;18;18;;;;Rocks, Sand;;Decommissioned structures;Decommissioned structures;transport plane and navigation training, Italian air force;;;;;;;;;;;;;;;;19.65 / 28.95 / 4.98;11.415;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-40
40.4875;18.25722222;Wreck;Italy;Apulia;Casalabate;Attilio Deffenu;1941;;24;33;24 - 33;;;;Sand;;Decommissioned structures;Decommissioned structures;auxiliary cruiser;;;;;;;;;;;;;;;;98.76 / 13.36 / 6.53;3510;;;Diving/Snorkeling;Diving/Snorkeling;recreational diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-41
40.44722222;18.38861111;Wreck;Italy;Apulia;San Cataldo;Nina Bianchi;1940;;94;102;94 - 102;;8.05;8.05;Mud;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;79.60 / 13.27 / 6.30;2180;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-42
40.16527778;18.5225;Wreck;Italy;Apulia;Otranto;Adonis;1960;;54;70;54 - 70;;2.25;2.25;Mud;;Decommissioned structures;Decommissioned structures;cargo vessel;;;;;;;;;;;;;;;;86.90 / 13 / 6.14;2185;;;Diving/Snorkeling;Diving/Snorkeling;technical diving;;;;;;;;;;;;;;;;Pivetta S., Spazzapan G. 2012. Relitti e navi sommerse. La costa adriatica e ionica dalla Venezia Giulia alla Puglia. Guida ai relitti moderni nei mari italiani. ISBN 978-88-6649-011-43
